tree_id,accession_number,common_name,scientific_name,additional_taxonomy,dbh,quantity,latitude,longitude,source,community_tag,memorial,age_class,condition_class,date_planted,date_inventoried,tree_asset_value
1647,1547-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,34,,41.83588583,-87.62450862,Unknown,,,Mature,Good,,,17286.02
1648,1548-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,21,,41.835929049,-87.624734223,Unknown,,,Mature,Fair,,,4846.59
1649,1549-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,19,,41.835911519,-87.624809597,Unknown,,,Semi- mature,Fair,,,3967.39
1650,1550-2022 U,Hawthorn,Crataegus sp.,,"7,7",,41.835922692,-87.624942065,Unknown,,,Semi- mature,Good,,,2110.96
1651,1551-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,25,,41.83673377,-87.62525695,Unknown,,,Mature,Good,,,13462.75
1652,1552-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,24,,41.836807311,-87.625314607,Unknown,,,Mature,Fair,,,8862.34
1653,1553-2022 U,Elm-American,Ulmus americana,,5,,41.836776318,-87.625096768,Unknown,,,Young,Good,,,538.51
1654,1554-2022 U,Tuliptree,Liriodendron tulipifera,,3,,41.836697327,-87.625058796,Unknown,,,Young,Good,,,193.86
1655,1555-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,19,,41.836829459,-87.624908446,Unknown,,,Semi- mature,Good,,,5554.35
1656,1556-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,8,,41.836720922,-87.624953981,Unknown,,,Semi- mature,Good,,,1378.59
1657,1557-2022 U,Hawthorn,Crataegus sp.,,"6,5,4,3",,41.836587068,-87.624865595,Unknown,,,Semi- mature,Good,,,1852.47
1658,1558-2022 U,Hawthorn,Crataegus sp.,,"5,5,4,4,3",,41.836555058,-87.624875579,Unknown,,,Semi- mature,Good,,,1960.18
1659,1559-2022 U,Hawthorn,Crataegus sp.,,"6,5,5,4,3",,41.836591404,-87.624738001,Unknown,,,Semi- mature,Good,,,2390.98
1660,1560-2022 U,Hawthorn,Crataegus sp.,,5,,41.836216415,-87.624903639,Unknown,,,Semi- mature,Good,,,538.51
1661,1561-2022 U,Elm-American,Ulmus americana,,3,,41.836287583,-87.624951162,Unknown,,Nick T. Thomopoulus,Young,Good,,,193.86
1662,1562-2022 U,Elm-American,Ulmus americana,,5,,41.836328958,-87.624939473,Unknown,,Charles & Lee Finkl,Young,Good,,,538.51
1663,1563-2022 U,Elm-American,Ulmus americana,,11,,41.8362946,-87.624883037,Unknown,,Dr. Sue Sitton,Semi- mature,Fair,,,1861.71
1664,1564-2022 U,Hawthorn,Crataegus sp.,,"10,7",,41.83630475,-87.624825535,Unknown,,,Semi- mature,Good,,,3209.52
1665,1565-2022 U,Hawthorn,Crataegus sp.,,"12,11,11",,41.836332653,-87.624768213,Unknown,,,Semi- mature,Good,,,8314.59
1666,1566-2022 U,Hawthorn,Crataegus sp.,,"10,10",,41.836344845,-87.624731426,Unknown,,,Semi- mature,Good,,,4308.08
1667,1567-2022 U,Elm-American,Ulmus americana,,33,,41.83609759,-87.624923351,Unknown,,,Mature,Good,,,16367.67
1668,1568-2022 U,Hawthorn,Crataegus sp.,,"7,7,5",,41.83611667,-87.6247654,Unknown,,,Semi- mature,Good,,,2649.47
1669,1569-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,29,,41.8361585,-87.62451618,Unknown,,,Mature,Good,,,12939.63
1670,1570-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,17,,41.83611878,-87.62445972,Unknown,,,Semi- mature,Good,,,4446.55
1671,1571-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,24,,41.83618193,-87.62444527,Unknown,,,Mature,Fair,,,8862.34
1672,1572-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,19,,41.83603108,-87.62437678,Unknown,,,Semi- mature,Good,,,5554.35
1673,1573-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,27,,41.83611648,-87.62413772,Unknown,,,Mature,Fair,,,11216.39
1674,1574-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,20,,41.83613298,-87.62407552,Unknown,,,Mature,Good,,,6154.4
1675,1575-2022 U,Hawthorn,Crataegus sp.,,7,,41.836326382,-87.62463308,Unknown,,,Semi- mature,Fair,,,753.91
1676,1576-2022 U,Hawthorn,Crataegus sp.,,"9,8",,41.836334153,-87.62457706,Unknown,,,Semi- mature,Good,,,3123.36
1677,1577-2022 U,Hawthorn,Crataegus sp.,,"9,8",,41.836154614,-87.624615851,Unknown,,,Semi- mature,Good,,,3123.36
1678,1578-2022 U,Hawthorn,Crataegus sp.,,"7,6,4",,41.836129117,-87.624581433,Unknown,,,Semi- mature,Good,,,6526.74
1679,1579-2022 U,Hawthorn,Crataegus sp.,,"3,2",,41.836113949,-87.624507889,Unknown,,,Young,Good,,,280.03
1680,1580-2022 U,Hawthorn,Crataegus sp.,,"9,8",,41.836123725,-87.624297947,Unknown,,,Semi- mature,Good,,,3123.36
1681,1581-2022 U,Oak-Northern Red,Quercus rubra,,3,,41.836452584,-87.624195463,Unknown,,,New planting,Good,,,193.86
1682,1582-2022 U,Tuliptree,Liriodendron tulipifera,,3,,41.836430167,-87.624314732,Unknown,,Stephanie Petit,Young,Fair,,,138.47
1683,1583-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,6,,41.836481246,-87.624470257,Unknown,,,Semi- mature,Good,,,775.45
1684,1584-2022 U,Hackberry,Celtis occidentalis,,3,,41.836481668,-87.6242787,Unknown,,,New planting,Good,,,193.86
1685,1585-2022 U,Oak-Northern Red,Quercus rubra,,3,,41.836549112,-87.624201607,Unknown,,,New planting,Fair,,,138.47
1686,1586-2022 U,Catalpa-Northern,Catalpa speciosa,,3,,41.836587229,-87.62430171,Unknown,,,New planting,Good,,,193.86
1687,1587-2022 U,Hackberry,Celtis occidentalis,,3,,41.836683497,-87.624314178,Unknown,,,New planting,Good,,,193.86
1688,1588-2022 U,Elm,Ulmus sp.,,20,,41.836732554,-87.624276159,Unknown,,,Semi- mature,Fair,,,6154.4
1689,1589-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,23,,41.8359235,-87.62351673,Unknown,,,Mature,Fair,,,5813.71
1690,1590-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,18,,41.83585507,-87.62352303,Unknown,,,Semi- mature,Fair,,,3560.76
1691,1591-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,17,,41.83577405,-87.6234962,Unknown,,,Semi- mature,Fair,,,3176.11
1692,1592-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,17,,41.8357076,-87.62349612,Unknown,,,Semi- mature,Fair,,,3176.11
1693,1593-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,20,,41.83558528,-87.62342557,Unknown,,,Semi- mature,Fair,,,4396.0
1694,1594-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,19,,41.8356564,-87.62349202,Unknown,,,Semi- mature,Fair,,,3967.39
1695,1595-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,19,,41.8355117,-87.62351032,Unknown,,,Semi- mature,Fair,,,3967.39
1696,1596-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,27,,41.835288651,-87.623480948,Unknown,,,Mature,Fair,,,8011.71
1697,1597-2022 U,Ash-Green,Fraxinus pennsylvanica,,18,,41.835146409,-87.623468671,Unknown,,,Semi- mature,Good,,,4985.06
1698,1598-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,21,,41.834996916,-87.623504298,Unknown,,,Semi- mature,Fair,,,4846.59
1699,1599-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,20,,41.834935692,-87.623490902,Unknown,,,Semi- mature,Fair,,,4396.0
1700,1600-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,20,,41.834852268,-87.623494551,Unknown,,,Semi- mature,Good,,,6154.4
1701,1601-2022 U,Zelkova-Japanese,Zelkova serrata,,15,,41.83540038,-87.62349448,Unknown,,,Semi- mature,Good,,,3461.85
1702,1-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.837635,-87.624176,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1703,2-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.8375473,-87.6243057,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1704,4-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.8374786,-87.624176,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1705,3-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.8374825,-87.6242981,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1706,5-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.8374481,-87.6242294,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1707,7-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.8373909,-87.6243286,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1708,6-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.8373947,-87.6242065,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1709,8-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.8373489,-87.6242981,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1711,11-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.837307,-87.6242905,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1712,9-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.8372498,-87.6243057,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1713,12-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.8372154,-87.6242905,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1714,13-2025 P,Oak-Bur,Quercus macrocarpa,...,1,,41.8363342,-87.6236115,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,27.6948
1715,14-2025 P,Oak-Bur,Quercus macrocarpa,...,1,,41.8362541,-87.6236038,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,27.6948
1716,27-2025 P,Catalpa,Catalpa sp,Purple,1,,41.8358688,-87.6278076,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1717,18-2025 P,Hackberry,Celtis occidentalis,...,1,,41.8357239,-87.6274719,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1718,19-2025 P,Hackberry,Celtis occidentalis,...,1,,41.8355713,-87.6276016,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1719,20-2025 P,Hackberry,Celtis occidentalis,...,1,,41.8355293,-87.6275558,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1720,24-2025 P,Buckeye-Ohio,Aesculus glabra,...,1,,41.8354492,-87.6275406,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1721,15-2025 P,Hophornbeam-American,Ostrya virginiana,...,1,,41.8354607,-87.6276245,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1722,16-2025 P,Hophornbeam-American,Ostrya virginiana,...,1,,41.8354454,-87.6276703,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1723,17-2025 P,Hophornbeam-American,Ostrya virginiana,...,1,,41.835453,-87.6277313,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1724,21-2025 P,Kentucky Coffeetree,Gymnocladus dioicus,Decafe,1,,41.8355904,-87.6277924,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1725,22-2025 P,Kentucky Coffeetree,Gymnocladus dioicus,Decafe,1,,41.8355446,-87.6277847,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1726,23-2025 P,Kentucky Coffeetree,Gymnocladus dioicus,Decafe,1,,41.8355179,-87.6278076,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1727,28-2025 P,Tuliptree,Liriodendron tulipifera,...,1,,41.8354721,-87.6277542,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1728,29-2025 P,Tuliptree,Liriodendron tulipifera,...,1,,41.8354492,-87.6278152,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1729,25-2025 P,Kentucky Coffeetree,Gymnocladus dioicus,...,1,,41.8353043,-87.6277847,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1730,26-2025 P,Kentucky Coffeetree,Gymnocladus dioicus,...,1,,41.8352356,-87.6277847,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1731,30-2025 P,Redbud-Eastern,Cercis canadensis,...,1,,41.8345566,-87.6273422,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1732,31-2025 P,Redbud-Eastern,Cercis canadensis,...,1,,41.8345566,-87.6272812,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1733,32-2025 P,Redbud-Eastern,Cercis canadensis,...,1,,41.8345337,-87.6272736,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1734,33-2025 P,Redbud-Eastern,Cercis canadensis,...,1,,41.8344917,-87.627121,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1735,34-2025 P,Redbud-Eastern,Cercis canadensis,...,1,,41.8344994,-87.6270523,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1736,35-2025 P,Redbud-Eastern,Cercis canadensis,...,1,,41.8345032,-87.6269913,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1737,36-2025 P,Redbud-Eastern,Cercis canadensis,...,1,,41.8344421,-87.6269989,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1738,37-2025 P,Redbud-Eastern,Cercis canadensis,...,1,,41.8344193,-87.6270142,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1739,38-2025 P,Redbud-Eastern,Cercis canadensis,...,1,,41.8343964,-87.6270065,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1740,39-2025 P,Redbud-Eastern,Cercis canadensis,...,1,,41.8344078,-87.6270447,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1741,46-2025 P,Serviceberry,Amelanchier sp,Autumn Brilliance,1,,41.8320351,-87.6268692,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1742,47-2025 P,Serviceberry,Amelanchier sp,Autumn Brilliance,1,,41.832016,-87.6268539,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1743,48-2025 P,Serviceberry,Amelanchier sp,Autumn Brilliance,1,,41.8320045,-87.6268997,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1744,49-2025 P,Serviceberry,Amelanchier sp,Autumn Brilliance,1,,41.8320122,-87.6268921,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1745,40-2025 P,Hornbeam-American,Carpinus caroliniana,...,1,,41.8319969,-87.6269836,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1746,41-2025 P,Hornbeam-American,Carpinus caroliniana,...,1,,41.832016,-87.6270218,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1747,50-2025 P,Tuliptree,Liriodendron tulipifera,...,1,,41.8319893,-87.627037,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1748,51-2025 P,Tuliptree,Liriodendron tulipifera,...,1,,41.8320084,-87.6270752,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1749,52-2025 P,Tuliptree,Liriodendron tulipifera,...,1,,41.8319054,-87.6270142,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1750,53-2025 P,Tuliptree,Liriodendron tulipifera,...,1,,41.8319321,-87.6269379,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1751,42-2025 P,Hornbeam-American,Carpinus caroliniana,...,1,,41.8319283,-87.6268692,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1752,43-2025 P,Hornbeam-American,Carpinus caroliniana,...,1,,41.831913,-87.6269073,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1753,44-2025 P,Hornbeam-American,Carpinus caroliniana,...,1,,41.8319016,-87.6268692,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1754,45-2025 P,Hornbeam-American,Carpinus caroliniana,...,1,,41.8319054,-87.6268311,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1755,10-2025 P,Tupelo-Black,Nyssa sylvatica,...,1,,41.837332026,-87.624221733,Kankakee Nursery,Openlands Treekeepers Spring 2025,,New planting,Good,2025-03-29 00:00:00,2025-03-31 00:00:00,21.5404
1756,1-2023 P,Ash-Black,Fraxinus nigra,,1.5,,41.8376961,-87.6276474,Plant,MLA 2023,,New planting,Good,,,48.4659
1757,1-2024 P,Sycamore-American,Platanus occidentalis,,2.5,,41.8379784,-87.6280365,Plant,Homecoming Sept 2024,,Young,Good,,,134.6275
1758,1658-2022 U,Fringetree-White,Chionanthus virginicus,,1.5,,41.8374634,-87.6275558,Plant,,,New planting,Fair,,,34.6185
1759,1659-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,10.5,,41.8315659,-87.6280594,Plant,,,Semi-mature,Fair,,,1696.3065
1760,1660-2022 U,Juniper,Juniperus horizontalis,,6,,41.8381615,-87.6276016,Plant,,,Semi-mature,Good,,,14108.962
1761,2-2024 P,Sycamore-American,Platanus occidentalis,,2.5,,41.8381729,-87.6277161,Plant,Homecoming Sept 2024,,New planting,Good,,,134.6275
1762,1662-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,26,,41.8364182,-87.6248322,Plant,,,Mature,Good,,,14561.3104
1763,3-2024 P,Sycamore-American,Platanus occidentalis,,2.5,,41.83321,-87.6283951,Plant,Homecoming Sept 2024,,New planting,Good,,,134.6275
1764,1664-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos,,2,,41.834248132,-87.628133077,Unknown,,,Young,Good,,2025-04-16 00:00:00,86.1616
1765,1665-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos,,2,,41.8342438,-87.6280289,Unknown,,,Young,Good,,2025-04-16 00:00:00,86.1616
1766,1666-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos,,2,,41.8344612,-87.6280365,Unknown,,,Young,Good,,2025-04-16 00:00:00,86.1616
1767,1667-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos,,2,,41.8344383,-87.6280899,Unknown,,,Young,Good,,2025-04-16 00:00:00,86.1616
1768,1668-2022 U,Rhododendron,Rhododendron sp,,1,,41.8353424,-87.628006,Unknown,,,Semi-mature,Fair,,2025-04-16 00:00:00,184.632
1769,1669-2022 U,Rhododendron,Rhododendron sp,,1,,41.835610908,-87.628037292,Unknown,,,Semi-mature,Fair,,2025-04-16 00:00:00,246.176
1770,1670-2022 U,Viburnum,Viburnum sp,carlesii,1,,41.8356628,-87.628067,Unknown,,,Semi-mature,Good,,2025-04-16 00:00:00,258.4848
1771,1671-2022 U,Hackberry,Celtis occidentalis,,2.5,,41.8349762,-87.6273727,Unknown,,,Young,Good,,2025-04-17 00:00:00,134.6275
1772,1672-2022 U,Hackberry,Celtis occidentalis,,2.5,,41.8349152,-87.626915,Unknown,,,Young,Good,,2025-04-17 00:00:00,134.6275
1773,1673-2022 U,Hackberry,Celtis occidentalis,,2,,41.83498,-87.6268616,Unknown,,,Young,Good,,2025-04-17 00:00:00,86.1616
1774,1674-2022 U,Lilac,Syringa sp,vulgaris,1,,41.8350525,-87.6268768,Unknown,,,Semi-mature,Fair,,2025-04-17 00:00:00,1384.74
1775,1675-2022 U,Lilac,Syringa sp,vulgaris,1,,41.8350449,-87.6273117,Unknown,,,Semi-mature,Fair,,2022-04-17 00:00:00,276.95
1776,1676-2022 U,Blue Muffin Viburnum,Viburnum dentatum,Blue Muffin,6,,41.8347511,-87.6289825,Unknown,,,Semi-mature,Good,,2025-04-21 00:00:00,193.8636
1777,1677-2022 U,Blue Muffin Viburnum,Viburnum dentatum,Blue Muffin,6,,41.8347702,-87.6289825,Unknown,,,Semi-mature,Good,,2025-04-21 00:00:00,193.8636
1778,1678-2022 U,Black Lace Elderberry,Sambucus nigra,Black Lace,5,,41.833404394,-87.623922288,Unknown,,,Semi-mature,Good,,2025-04-21 00:00:00,258.4848
1779,1679-2022 U,Black Lace Elderberry,Sambucus nigra,Black Lace,5,,41.8333778,-87.6239243,Unknown,,,Semi-mature,Good,,2025-04-21 00:00:00,258.4848
1780,1680-2022 U,Black Lace Elderberry,Sambucus nigra,Black Lace,5,,41.8333359,-87.6239243,Unknown,,,Semi-mature,Good,,2025-04-21 00:00:00,258.4848
1781,1681-2022 U,Viburnum sp,Viburnum sp,,2,,41.8333168,-87.6236038,Unknown,,,Young,Good,,2025-04-21 00:00:00,86.1616
1782,1682-2022 U,Viburnum sp,Viburnum sp,,2,,41.8333549,-87.6236038,Unknown,,,Young,Good,,2025-04-21 00:00:00,86.1616
1783,1683-2022 U,Black Lace Elderberry,Sambucus nigra,Black Lace,5,,41.8333092,-87.6239243,Unknown,,,Semi-mature,Good,,2025-04-23 00:00:00,258.4848
1785,54-2025 P,Poplar-Aspen,Populus tremuloides,,1.5,,41.833252,-87.6283951,Fiore Nursery,MLA+U Commemoration 2025,,New Planting,Good,5/16/2025,5/16/2025,48.47
1786,55-2025 P,Poplar-Aspen,Populus tremuloides,,1.5,,41.8332443,-87.6284409,Fiore Nursery,MLA+U Commemoration 2025,,New Planting,Good,5/16/2025,5/16/2025,48.47
